"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","socmarg","difcro2","rightmar2","diffvotensoc","diffturn","diffturnraw","turnrawfir","turnfir"
"446","1893","208",208,"Conservative",0.125449255519425,4,0.625,0.339209310285812,0.330114178137454,0,0,0.125177368332405,0.0514763934943945,2608,40901,0.80729906837202
"447","1907","208",208,"Conservative",0.227711738484398,5,0.25,0.228648491504619,0.242942050520059,1,1,0.300651242491887,0.0240478279621065,1617,61916,0.920807245579334
"448","1912","208",208,"Conservative",0.247137879542061,4,0.333333333333333,0.245410359265657,0.323558691769391,1,1,0.2288307952306,0.0274926253687315,2097,68306,0.895522779416585
"449","1893","209",209,"Liberal",0.173134617245718,5,0.2,0.264637568953837,0.220313558501887,0,0,0.138142957466111,-0.0160702276025627,-454,20666,0.731513928710488
"450","1898","209",209,"Liberal",0.0220325098089941,4,0.25,0.251713879187686,0.0388048117966628,1,1,0.318384200429886,0.0327723649247121,1073,23193,0.708377874835833
"451","1890","210",210,"Catholic",0.18270234014011,4,0,0.464897898345506,0.0729244298703234,1,1,0.201244278689917,-0.052174798299865,-2050,26836,0.683006286426917
"452","1893","210",210,"Catholic",0.175643605995975,5,0,0.457027847036559,0.0488149238487188,0,0,0.192153856698229,-0.15522309480981,-7076,33289,0.730246128197254
"453","1898","210",210,"Catholic",0.197637838732822,4,0,0.49323914123296,0.165489265411998,1,1,0.148371369946446,-0.0136627031241693,-771,36238,0.642164767592281
"454","1903","210",210,"Catholic",0.0244564156614748,4,0,0.422141546629192,0.244154272553383,0,0,0.108230912541294,-0.00219444335593089,-168,51234,0.669226850581919
"455","1907","210",210,"Catholic",0.0549747144724132,5,0,0.415634411046082,0.152352406386727,0,0,0.150249820219629,-0.136745643606666,-11520,70396,0.835620340914486
"456","1912","210",210,"Catholic",0.0679203476976394,5,0,0.41602988381672,0.436866176178167,1,1,0.0584099337521872,NA,5239,70406,NA
"457","1912","210",210,"Catholic",0.0615237600868294,6,0,0.372139115662309,0.298251616252183,1,1,0.117934126923189,0.0102308595757176,1115,84764,0.777765543566028
"458","1893","211",211,"Conservative",0.000843544663470086,4,0.25,0.432516426922394,-0.301411827384124,0,0,0.094477915517718,0.0442896639727776,2499,45048,0.798383666524883
"459","1903","211",211,"Catholic",0.155892874888204,4,0,0.438773228659446,0.0242720858590877,0,0,0.108407055532384,-0.0943923770326794,-8440,80504,0.900351175431141
"460","1903","211",211,"Catholic",0.0785733347256546,5,0,0.41189506538109,0.126028287328715,1,0,0.111063096965022,-0.061937182100659,-6259,86187,0.852880638074693
"461","1907","211",211,"Catholic",0.107932899749532,5,0,0.417103407631917,0.0759403085601229,1,0,0.133956464106469,-0.125836452308041,-13314,95022,0.898094589996598
"462","1912","211",211,"Catholic",0.0204224796345174,5,0,0.375584219710455,0.127725993283117,1,1,0.140548275168473,-0.0180488314023974,-2248,114041,0.915616895890037
"463","1890","212",212,"Liberal",0.129044138478101,5,0.2,0.4562864751544,-0.243583205847357,0,1,0.0819375231848156,0.0697544161999138,3238,35298,0.760404997845756
"464","1893","212",212,"Catholic",0.00137034849379797,5,0,0.338074424099232,-0.192085056113408,0,0,0.201345524679061,0.0189846217089896,1016,42325,0.7908701907805
"465","1898","212",212,"Catholic",0.0219993590589477,5,0,0.397213791543348,-0.228099609780006,0,0,0.115055933865063,0.0645138131066567,4493,53047,0.76168801332491
"466","1903","212",212,"Liberal",0.0888430720209925,5,0.428571428571429,0.402417881073989,-0.0899208097090108,0,0,0.128420134277756,-0.0101123459918667,-838,64023,0.772580820330884
"467","1903","212",212,"Liberal",0.0283554881375327,6,0.166666666666667,0.338176786023179,0.0204649182334704,1,0,0.180230437298808,-0.055403403223634,-4936,75153,0.843543752525479
"468","1907","212",212,"Liberal",0.0470823915069579,5,0.428571428571429,0.343289018393735,0.0035137711977889,0,0,0.104701904658503,-0.0566121883913887,-6093,93347,0.867319538777444
"469","1912","212",212,"Liberal",0.00227747371453263,6,0,0.305469537663834,0.023656920639493,1,1,0.278107636957104,-0.0163004514334786,-2069,111088,0.875197945308007
"470","1907","213",213,"Catholic",0.0479267793438213,4,0,0.478332066202702,-0.348763085560559,1,1,0.056283205153934,-0.00644256948001187,-239,34198,0.921853519152492
"471","1912","213",213,"Catholic",0.212298260322784,7,0,0.452813875497799,-0.100738838817858,1,1,0.0714675123136879,-0.0125855385940566,-526,38168,0.913241135091161
"472","1890","219",219,"Liberal",0.0751850783578502,5,0.2,0.424574560138448,-0.297807903086242,1,1,0.139500581682439,0.0279298579703245,704,20802,0.82527969531064
"473","1893","219",219,"Liberal",0.254387230155296,5,0.2,0.491562094331458,-0.18217221981826,1,1,0.19758272822313,-0.0635208711433757,-1610,20799,0.820602856466504
"474","1898","219",219,"Liberal",0.0422849040360561,5,0.285714285714286,0.309363447612296,-0.140122550260799,1,1,0.365774731012633,-0.0149207814182434,-388,19747,0.75938317181972
"475","1903","219",219,"Catholic",0.019660215430423,5,0,0.271127068920221,-0.115465452316315,0,0,0.400130191713094,-0.0525573192239859,-1490,22838,0.805573192239859
"476","1907","219",219,"Liberal",0.0378592063250722,4,0,0.331686179109016,-0.195795955602858,1,1,0.245648561224141,0.00748319592066493,226,26308,0.871096983543591
"477","1912","219",219,"Conservative",0.27048752479382,5,0.166666666666667,0.455545116052476,-0.0294741970282215,0,0,0.0873668006912166,0.0145958429561202,474,28737,0.884896073903002
"478","1893","222",222,"Liberal",0.0743824745724824,5,0,0.376383145188331,-0.283502850117358,0,0,0.231811337193532,0.0170496971708288,411,17894,0.74230482037667
"479","1898","222",222,"Catholic",0.0165100894991383,4,0,0.350769914948024,-0.306353882928456,0,0,0.258470288773003,0.0498468393205235,1253,17989,0.715638302104468
"480","1903","222",222,"Liberal",0.298444198256346,4,0,0.457540580896874,-0.10678676364337,1,0,0.128338449463211,0.0179578509943603,484,20761,0.770295339863461
"481","1912","222",222,"Liberal",0.0183505069994663,5,0,0.436676382445913,-0.355063836774909,0,1,0.12292277367223,0.010409537874149,289,24359,0.877390771890646
"482","1898","229",229,"Liberal",0.0115741671020376,3,0.2,0.445846561909738,-0.40573885785476,1,0,0.0977982572545034,0.146691672038915,5006,24883,0.729150794115923
"483","1907","229",229,"Liberal",0.0493994442275452,3,0,0.48995246078589,-0.373446937510048,0,0,0.0240611446562871,0.0115670556963077,557,43543,0.904244714873115
"484","1912","229",229,"Liberal",0.0164078086252866,3,0.333333333333333,0.468144612458747,-0.374228553316055,0,0,0.0597279910140258,0.00940133633280726,560,53633,0.900396199174025
"485","1890","23",23,"Conservative",0.0256241354324485,3,0.5,0.496344114353468,-0.455108359133127,0,0,0.0204008915219726,0.0934403739647376,1839,15181,0.771353081652355
"486","1890","23",23,"Minority",0.202175303902751,5,0,0.498542688561882,-0.258619463993744,1,1,0.0346260669767934,0.085969704494661,1731,14067,0.698634219021604
"487","1893","23",23,"Conservative",0.0307353776263486,6,0.166666666666667,0.485732538330494,-0.439381033503691,0,0,0.0237051466415547,0.0549407309035463,1117,14088,0.692931975800502
"488","1898","230",230,"Catholic",0.00810151993117297,4,0,0.447841984513909,-0.435725552050473,0,0,0.107782994932965,0.0746339580054052,2513,27896,0.828487422410977
"489","1907","230",230,"Liberal",0.0109011244259093,3,0.6,0.496990972918756,-0.471018318112231,0,0,0.0151837798019682,0.010632524176041,431,37886,0.934626011446615
"490","1912","230",230,"Catholic",0.0384331842532069,3,0,0.496191084680788,-0.417776576399469,0,0,0.0104749390902765,0.0180347830082477,785,40694,0.934913961449215
"491","1890","237",237,"Liberal",0.0200963456766094,4,0.2,0.350883168702253,0.154445039170843,0,0,0.116803042048687,-0.0278713236473268,-869,20551,0.659129542320151
"492","1893","237",237,"Liberal",0.125006982070044,3,0.4,0.327263587108306,0.237055242138189,0,0,0.117193445690652,-0.00754261577915216,-250,17903,0.540141801176648
"493","1898","237",237,"Liberal",0.142984014209592,6,0.166666666666667,0.286245559502664,0.191385435168739,1,1,0.248792586866367,0.0965873277906174,3218,18016,0.540744965032866
"494","1903","237",237,"Liberal",0.180744699189795,5,0,0.257886571280814,0.217290122392691,0,0,0.112845885084033,-0.102170460561143,-3667,23204,0.646513053411719
"495","1907","237",237,"Liberal",0.0835607892068939,3,0.4,0.423691803790065,0.109334789050924,0,0,0.10035296656887,0.00743955362678239,264,25646,0.722707546638111
"496","1912","237",237,"Liberal",0.022941490307665,4,0.25,0.389436243997866,0.239445136048373,1,0,0.106399239159796,-0.0283206790034355,-981,28115,0.811657380409365
"497","1907","238",238,"Liberal",0.237524805188519,5,0.333333333333333,0.251125308552345,0.25087120662117,0,0,0.104926485447629,-0.0375743223674122,-4411,82644,0.703988278787672
"498","1890","24",24,"Minority",0.0823586156999879,4,0,0.428915953213554,-0.346557337513566,0,0,0.0769959063349953,0.00833767587285039,160,16586,0.864304325169359
"499","1893","24",24,"Minority",0.0290246149795972,4,0,0.456561800710807,-0.413847571409767,1,1,0.0656470065586854,0.0287697361449614,543,15194,0.805022782663982
"500","1898","241",241,"Liberal",0.019613075383589,4,0,0.491594396264176,-0.456104069379586,0,0,0.039470467779573,-0.076123701014148,-1824,14990,0.625599933224824
"501","1893","242",242,"Catholic",0.0985567646831829,3,0,0.494095855522112,-0.301072779192714,0,0,0.0254083114363589,0.0549528203849192,1322,12957,0.538595834892131
"502","1903","246",246,"Liberal",0.0209128541476265,3,0.333333333333333,0.487016827052309,-0.426805010483307,0,0,0.0656909227142643,0.100216858046856,2819,18601,0.661274840911515
"503","1912","246",246,"Catholic",0.0610017633322213,3,0,0.481056093027689,-0.326216460944574,0,0,0.0506226553853018,0.116410725787315,3434,20983,0.711312247872809
"504","1890","25",25,"Minority",0.120279166460427,5,0,0.469682720388061,-0.341434440429639,0,0,0.0370157301482916,0.0319536423841059,772,20203,0.836216887417219
"505","1893","25",25,"Minority",0.18848141019147,4,0,0.489160166143248,-0.280062810252254,0,0,0.0263450348139235,0.0297811993517018,735,19742,0.799918962722853
"506","1903","25",25,"Minority",0.0106294131045478,4,0,0.474641257307721,-0.410826816490775,0,0,0.031140056593457,0.018691903543042,555,26342,0.887174996632089
"507","1907","25",25,"Liberal",0.048135376302037,4,0.4,0.496498275800775,-0.397738988232785,0,0,0.0255143028155772,0.010939765388164,332,28129,0.926881507842362
"508","1912","25",25,"Liberal",0.0474178067473677,5,0.285714285714286,0.481376692214025,-0.382494090681183,1,0,0.0579181325404917,0.0216706682049204,695,27922,0.87063078793926
"509","1890","251",251,"Liberal",0.18275467378863,4,0,0.439993217177498,-0.00317944804781889,0,0,0.102239363389889,0.0443843679419615,1297,23589,0.807234275545822
"510","1893","251",251,"Liberal",0.178530468690267,4,0,0.462688278920407,0.0498126768101537,0,0,0.166243648551248,-0.111572757199016,-3491,26158,0.836012656205056
"511","1898","251",251,"Liberal",0.0951610065106458,4,0.25,0.327432693999648,0.191518564138659,0,0,0.113906522922675,0.00393043970026863,139,28415,0.803478014986569
"512","1903","251",251,"Catholic",0.232065083408661,4,0,0.221738296765004,0.262333251157312,0,0,-0.214374236011503,-0.51008286631221,-21298,36507,0.874335393016238
"513","1907","251",251,"Liberal",0.119034125908587,3,0.6,0.33776025625231,0.255513120611063,0,0,0.0759985198139166,-0.0537045692283723,-2413,40585,0.903273908882509
"514","1898","252",252,"Liberal",0.116657983233079,4,0.25,0.382986785392886,-0.100459432577085,0,0,0.142847225998489,0.113263639333551,3467,21113,0.689741914407057
"515","1903","252",252,"Liberal",0.154982817869416,3,0.25,0.469453990072547,-0.102596410843834,0,0,0.138801197665185,0.0111077111383109,363,26190,0.80140758873929
"516","1907","252",252,"Liberal",0.196003486890632,3,0.6,0.489941661637497,-0.0813719573526454,0,0,0.427028131182367,-0.324234731969539,-10857,29826,0.890727191279677
"517","1907","252",252,"Liberal",0.0177510398098634,4,0.4,0.329062685680333,0.0487967914438502,1,0,0.145262183324101,NA,-2118,26928,NA
"518","1912","252",252,"Liberal",0.0419706238346037,3,0.25,0.381170466812784,-0.0630377179495568,0,0,0.567826365288589,-0.335913804558191,-11629,30569,0.883012218723822
"519","1893","253",253,"Liberal",0.0517963866181219,3,0,0.46025966888782,-0.356460809232672,0,1,0.0794440707916358,0.102647941680961,1915,14557,0.780285162950257
"520","1898","253",253,"Liberal",0.0270132887952945,3,0.333333333333333,0.467068477234769,-0.353060779899789,0,0,0.0409361844839333,0.13086623940459,2532,13771,0.711753152780649
"521","1903","253",253,"Liberal",0.000111800547822671,3,0.333333333333333,0.459779752920789,-0.381575269718822,0,0,0.0469617611655651,0.0568049631640171,1172,17889,0.867051182628926
"522","1907","253",253,"Liberal",0.0268463332469551,3,0.333333333333333,0.471728427053641,-0.364705882352941,0,0,0.0339274570503481,0.0402073409918744,861,19295,0.901046044643691
"523","1912","253",253,"Catholic",0.0942979073474214,4,0,0.417964933929765,-0.185048074451129,1,1,0.0850773613954885,0.0352491831945148,766,19449,0.894988725783443
"524","1893","254",254,"Liberal",0.0589699780327069,4,0.4,0.46394923114474,-0.314913351232609,0,0,0.0562807144406557,0.0917602996254682,2303,20485,0.816200494063272
"525","1898","254",254,"Catholic",0.00651678071032907,4,0,0.430991947120979,-0.29111390401713,0,0,0.0729004238319529,0.127179999286708,3566,21483,0.766182816790898
"526","1903","254",254,"Catholic",0.0214981166939094,4,0,0.407611399331959,-0.196965389808827,1,1,0.129871657700675,0.0198821564735168,631,28142,0.886725273340265
"527","1907","254",254,"Catholic",0.00796904207523036,3,0,0.408847932312334,-0.213294854556784,0,0,0.119457550882278,0.0292571360679597,985,30493,0.905723705705884
"528","1912","254",254,"Catholic",0.0234212139791539,4,0,0.359350091968118,-0.0733905579399142,0,0,0.207137085178912,0.0068665535919461,251,32620,0.892378399080812
"529","1898","255",255,"Liberal",0.204233448299182,4,0,0.450869006559816,-0.189896530736458,0,0,0.0785111439238815,0.0912648497554158,1959,14787,0.688888888888889
"530","1903","255",255,"Conservative",0.0122179352274056,4,0,0.306149888927862,-0.19197942242488,1,1,0.259832349886551,0.023831309266345,573,17106,0.711445682914656
"531","1890","256",256,"Liberal",0.118218093026026,3,0,0.49740932642487,-0.257935798939908,0,0,0.0113097983183335,NA,4140,16791,NA
"532","1893","256",256,"Liberal",0.25365951473832,4,0,0.498696611189092,-0.118457990776018,0,0,0.0360018606062242,0.114665211062591,3151,19948,0.725909752547307
"533","1898","256",256,"Conservative",0.057060215619248,5,0,0.319642387588746,0.0407047068104129,1,0,0.195947970447011,0.0743084617740124,2184,19015,0.646966758531523
"534","1903","256",256,"Liberal",0.0398821218074656,4,0.4,0.315284872298625,0.0351669941060904,0,0,0.212139721668893,-0.121703853955375,-3900,25450,0.794195662349821
"535","1907","256",256,"Liberal",0.000391175089970219,4,0.4,0.295611015490534,0.0372398685651698,1,1,0.255602476899429,-0.111815754339119,-3685,25564,0.775700934579439
"536","1907","256",256,"Conservative",0.121929026387625,6,0.166666666666667,0.399599636032757,0.11705186533212,0,0,0.113804582199769,0.0362123660741006,1210,27475,0.822260130484228
"537","1912","256",256,"Conservative",0.0518918918918919,3,0.25,0.330067567567568,0.0981418918918919,0,0,0.0919086551134319,-0.0431976594096893,-1506,29600,0.849037661704386
"538","1898","257",257,"Catholic",0.0492103862305554,5,0,0.409475365233335,-0.260602117466138,0,0,0.110900293817631,0.0477922268753215,1301,16907,0.621078539416648
"539","1893","26",26,"Minority",0.159958204615664,5,0,0.498637107032528,-0.287070688715246,0,0,0.0432258039373383,-0.00501965739960686,-143,22012,0.772676214546476
"540","1898","26",26,"Minority",0.00549617163217347,4,0,0.49294973845804,-0.470965051929346,0,0,0.0116653120360423,0.0402717127607958,1245,26382,0.853372149442018
"541","1903","26",26,"Minority",0.0191451313159648,4,0,0.489217714506119,-0.43507836880676,0,0,0.00993477040811275,0.029908654874286,979,28519,0.871261418140714
"542","1890","262",262,"Liberal",0.146338692268363,3,0,0.472021814463444,-0.12486507981594,0,0,0.0283283606241,0.098008622459454,2387,17603,0.722767398891398
"543","1893","262",262,"Liberal",0.185632217257587,3,0,0.471943364475135,0.0476411536006499,0,1,0.12590431764407,0.0353767000358951,887,17233,0.687313045905955
"544","1898","262",262,"Liberal",0.0909090909090909,3,0.2,0.450393356643357,0.17034527972028,0,0,0.0980765347682919,0.0726192686096158,1956,18304,0.679561908297754
"545","1903","262",262,"Liberal",0.136693814659916,4,0.4,0.333392031697116,0.286858903808056,0,1,0.17042506730764,0.0788123417938017,2304,22715,0.777006225627694
"546","1905","262",262,"Liberal",0.00354861603974449,3,0.25,0.427879597545193,0.29403415021083,1,1,0.140832622211483,0.0733442986136753,2185,23953,0.80403477560337
